Ticker,MA1,MA2,RSI,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
DPSCLTD,14,30,14,1,0,1,-5732,-5.73,36.900001525878906,29.049999237060547
DPWIRES,14,30,14,0,0,0,0,0.0,,
DRCSYSTEMS,14,30,14,0,0,0,0,0.0,,
DREDGECORP,14,30,14,2,0,2,-18734,-18.73,"893.5499877929688, 474.5","609.5499877929688, 333.6499938964844"
DRREDDY,14,30,14,1,1,0,50466,50.47,1128.949951171875,3105.39990234375
DSSL,14,30,14,1,1,0,75083,75.08,7.849999904632568,27.549999237060547
DTIL,14,30,14,0,0,0,0,0.0,,
DVL,14,30,14,1,0,1,-7674,-7.67,141.39999389648438,105.94999694824219
DWARKESH,14,30,14,2,1,1,16858,16.86,"12.170000076293945, 42.0","5.300000190734863, 89.6500015258789"
DYNAMATECH,14,30,14,1,0,1,-4760,-4.76,1720.0,1531.0999755859375
DYNPRO,14,30,14,1,1,0,25556,25.56,186.26931762695312,350.54998779296875
E2E,14,30,14,0,0,0,0,0.0,,
EASEMYTRIP,14,30,14,0,0,0,0,0.0,,
ECLERX,14,30,14,1,1,0,17570,17.57,542.6001586914062,866.8333129882812
EDELWEISS,14,30,14,1,0,1,-7159,-7.16,33.94453430175781,25.647581100463867
EICHERMOT,14,30,14,1,1,0,1079662,1079.66,65.51499938964844,2418.5400390625
EIDPARRY,14,30,14,2,1,1,-3074,-3.07,"113.6500015258789, 253.60000610351562","82.375, 274.3999938964844"
EIFFL,14,30,14,1,0,1,-2397,-2.4,146.64999389648438,136.6999969482422
EIHAHOTELS,14,30,14,1,1,0,24279,24.28,167.8000030517578,325.79998779296875
EIHOTEL,14,30,14,2,2,0,5900,5.9,"98.2292251586914, 133.53878784179688","100.5341567993164, 157.81410217285156"
EIMCOELECO,14,30,14,3,0,3,-21314,-21.31,"356.0, 596.1500244140625, 406.1000061035156","285.1000061035156, 419.6000061035156, 324.8500061035156"
EKC,14,30,14,1,1,0,33254,33.25,51.04999923706055,108.5
ELECON,14,30,14,1,0,1,-10939,-10.94,90.0,57.599998474121094
ELECTCAST,14,30,14,2,1,1,7570,7.57,"47.650001525878906, 25.0","44.45000076293945, 32.099998474121094"
ELECTHERM,14,30,14,0,0,0,0,0.0,,
ELGIEQUIP,14,30,14,1,1,0,29953,29.95,20.387500762939453,40.70000076293945
ELGIRUBCO,14,30,14,1,1,0,3233,3.23,33.400001525878906,37.849998474121094
EMAMILTD,14,30,14,1,0,1,-3849,-3.85,491.6499938964844,425.04998779296875
EMAMIPAP,14,30,14,0,0,0,0,0.0,,
EMAMIREAL,14,30,14,0,0,0,0,0.0,,
EMKAY,14,30,14,1,0,1,-13974,-13.97,117.4000015258789,64.6500015258789
ENDURANCE,14,30,14,1,0,1,-8770,-8.77,1492.5,1094.800048828125
ENGINERSIN,14,30,14,3,1,2,2465,2.47,"69.1500015258789, 87.54582977294922, 151.0","50.883331298828125, 126.9000015258789, 131.5"
ENIL,14,30,14,1,1,0,46870,46.87,290.45001220703125,747.3499755859375
EPL,14,30,14,1,1,0,3135,3.14,181.0,197.9499969482422
EQUIPPP,14,30,14,0,0,0,0,0.0,,
EQUITASBNK,14,30,14,0,0,0,0,0.0,,
ERIS,14,30,14,1,0,1,-2230,-2.23,709.4000244140625,647.25
ESABINDIA,14,30,14,3,0,3,-13163,-13.16,"567.25, 600.0999755859375, 764.1500244140625","455.95001220703125, 538.2000122070312, 650.8499755859375"
ESCORTS,14,30,14,2,0,2,-9417,-9.42,"149.0, 137.5500030517578","113.05000305175781, 125.69999694824219"
ESSARSHPNG,14,30,14,0,0,0,0,0.0,,
ESSENTIA,14,30,14,0,0,0,0,0.0,,
ESTER,14,30,14,1,1,0,21445,21.44,73.94999694824219,126.6500015258789
EVEREADY,14,30,14,2,1,1,110096,110.1,"45.900001525878906, 311.75","216.6999969482422, 292.1499938964844"
EVERESTIND,14,30,14,4,1,3,-21853,-21.85,"153.4499969482422, 246.5, 296.3500061035156, 532.7000122070312","142.0500030517578, 171.39999389648438, 236.0, 396.1499938964844"
EXCELINDUS,14,30,14,3,1,2,-14186,-14.19,"88.9000015258789, 179.25, 1165.3499755859375","61.75, 200.6999969482422, 838.1500244140625"
EXIDEIND,14,30,14,2,2,0,5872,5.87,"115.30000305175781, 197.3000030517578","121.19999694824219, 219.75"
EXPLEOSOL,14,30,14,1,1,0,41654,41.65,539.5,1294.5999755859375
EXXARO,14,30,14,0,0,0,0,0.0,,
FACT,14,30,14,1,0,1,-8832,-8.83,52.79999923706055,36.75
FAIRCHEMOR,14,30,14,0,0,0,0,0.0,,
FCL,14,30,14,1,0,1,-10767,-10.77,54.04999923706055,35.04999923706055
FCONSUMER,14,30,14,1,1,0,59995,59.99,13.350000381469727,39.0
FCSSOFT,14,30,14,1,0,1,-14692,-14.69,7.349999904632568,3.75
FDC,14,30,14,1,0,1,-3095,-3.1,299.1499938964844,270.04998779296875
FEDERALBNK,14,30,14,2,0,2,-7002,-7.0,"62.92499923706055, 91.44999694824219","54.25, 81.8499984741211"
FIEMIND,14,30,14,1,1,0,108588,108.59,94.375,439.5249938964844
FILATEX,14,30,14,1,0,1,-5942,-5.94,48.45000076293945,38.849998474121094
FINCABLES,14,30,14,0,0,0,0,0.0,,
FINEORG,14,30,14,0,0,0,0,0.0,,
FINOPB,14,30,14,0,0,0,0,0.0,,
FINPIPE,14,30,14,2,1,1,86492,86.49,"26.529998779296875, 151.25","105.04000091552734, 136.1999969482422"
FLUOROCHEM,14,30,14,0,0,0,0,0.0,,
FMGOETZE,14,30,14,1,1,0,2080,2.08,286.79998779296875,305.0
FOCUS,14,30,14,0,0,0,0,0.0,,
FOODSIN,14,30,14,0,0,0,0,0.0,,
FORTIS,14,30,14,1,1,0,4392,4.39,107.9000015258789,125.8499984741211
FOSECOIND,14,30,14,3,1,2,7537,7.54,"418.0, 482.70001220703125, 950.5","381.6499938964844, 471.45001220703125, 1315.0"
FSL,14,30,14,3,2,1,18156,18.16,"20.700000762939453, 43.849998474121094, 87.0","34.75, 33.650001525878906, 102.9000015258789"
GABRIEL,14,30,14,3,2,1,37282,37.28,"15.949999809265137, 51.54999923706055, 144.3000030517578","19.725000381469727, 119.94999694824219, 110.55000305175781"
GAEL,14,30,14,1,0,1,-12479,-12.48,9.975000381469727,5.849999904632568
GAIL,14,30,14,3,2,1,3658,3.66,"62.88753128051758, 81.74066162109375, 96.9188003540039","76.98754119873047, 67.55628204345703, 103.98332977294922"
GALAXYSURF,14,30,14,0,0,0,0,0.0,,
GALLANTT,14,30,14,1,0,1,-1295,-1.29,60.150001525878906,58.04999923706055
GANDHITUBE,14,30,14,2,2,0,12514,12.51,"97.75, 201.75","135.0500030517578, 201.3000030517578"
GANECOS,14,30,14,0,0,0,0,0.0,,
GANESHBE,14,30,14,0,0,0,0,0.0,,
GANESHHOUC,14,30,14,2,0,2,-11550,-11.55,"109.19999694824219, 103.44999694824219","65.43333435058594, 102.94999694824219"
GEECEE,14,30,14,2,1,1,45446,45.45,"45.099998474121094, 169.10000610351562","123.05000305175781, 127.80000305175781"
GEEKAYWIRE,14,30,14,1,1,0,20314,20.31,7.900000095367432,13.25
GENCON,14,30,14,0,0,0,0,0.0,,
GENESYS,14,30,14,2,2,0,38766,38.77,"17.600000381469727, 155.0","21.149999618530273, 293.70001220703125"
GENUSPAPER,14,30,14,0,0,0,0,0.0,,
GENUSPOWER,14,30,14,1,0,1,-12796,-12.8,18.399999618530273,10.600000381469727
GEOJITFSL,14,30,14,2,0,2,-10051,-10.05,"37.75, 77.0","28.899999618530273, 66.94999694824219"
GEPIL,14,30,14,3,2,1,-1368,-1.37,"615.0999755859375, 516.1500244140625, 727.5","508.70001220703125, 550.7000122070312, 767.75"
GESHIP,14,30,14,1,0,1,-5052,-5.05,439.8999938964844,365.6000061035156
GFLLIMITED,14,30,14,3,0,3,-45639,-45.64,"560.0, 63.82829666137695, 93.55000305175781","15.13464069366455, 45.243221282958984, 67.80000305175781"
GHCL,14,30,14,2,2,0,52682,52.68,"91.5, 373.04998779296875","217.9499969482422, 510.54998779296875"
GICHSGFIN,14,30,14,1,0,1,-1739,-1.74,93.0999984741211,88.55000305175781
GICRE,14,30,14,0,0,0,0,0.0,,
GILLETTE,14,30,14,3,3,0,27749,27.75,"1310.8499755859375, 3182.14990234375, 5975.0498046875","2004.75, 4217.7001953125, 6576.5498046875"
GINNIFILA,14,30,14,1,1,0,2999,3.0,13.0,13.949999809265137
GIPCL,14,30,14,2,0,2,-15225,-15.23,"108.55000305175781, 102.19999694824219","59.349998474121094, 96.80000305175781"
GKWLIMITED,14,30,14,1,0,1,-5776,-5.78,763.2000122070312,610.0
GLAND,14,30,14,0,0,0,0,0.0,,
GLAXO,14,30,14,0,0,0,0,0.0,,
GLENMARK,14,30,14,1,0,1,-7283,-7.28,592.5,448.5
GLOBAL,14,30,14,0,0,0,0,0.0,,
GLOBALVECT,14,30,14,1,1,0,22609,22.61,39.0,65.9000015258789
GLOBUSSPR,14,30,14,2,1,1,40780,40.78,"110.69999694824219, 289.1499938964844","64.55000305175781, 802.2000122070312"
GLS,14,30,14,0,0,0,0,0.0,,
GMBREW,14,30,14,1,0,1,-9867,-9.87,586.2080078125,403.20001220703125
GMDCLTD,14,30,14,1,0,1,-21974,-21.97,259.6000061035156,70.8499984741211
GMMPFAUDLR,14,30,14,0,0,0,0,0.0,,
GMRINFRA,14,30,14,0,0,0,0,0.0,,
GNA,14,30,14,0,0,0,0,0.0,,
GNFC,14,30,14,2,2,0,54953,54.95,"154.35000610351562, 377.20001220703125","328.45001220703125, 633.6500244140625"
GOACARBON,14,30,14,2,1,1,96214,96.21,"120.1500015258789, 106.0","76.5999984741211, 472.6000061035156"
GOCLCORP,14,30,14,1,1,0,61463,61.46,108.75,335.6499938964844
GOCOLORS,14,30,14,0,0,0,0,0.0,,
GODFRYPHLP,14,30,14,3,2,1,6505,6.5,"387.6400146484375, 939.75, 1321.6500244140625","545.510009765625, 1007.5999755859375, 940.5"
GODREJAGRO,14,30,14,1,0,1,-7981,-7.98,634.1500244140625,464.3500061035156
GODREJCP,14,30,14,2,1,1,230288,230.29,"74.0, 856.5499877929688","651.7999877929688, 747.2999877929688"
GODREJIND,14,30,14,1,0,1,-7267,-7.27,571.3499755859375,433.8500061035156
GODREJPROP,14,30,14,0,0,0,0,0.0,,
GOKEX,14,30,14,1,0,1,-11361,-11.36,112.25,68.5
GOKUL,14,30,14,1,0,1,-13713,-13.71,28.200000762939453,16.0
GOKULAGRO,14,30,14,0,0,0,0,0.0,,
GOLDIAM,14,30,14,1,0,1,-5854,-5.85,22.139999389648438,17.450000762939453
GOLDTECH,14,30,14,0,0,0,0,0.0,,
GOODLUCK,14,30,14,0,0,0,0,0.0,,
GPIL,14,30,14,2,1,1,20443,20.44,"40.11249923706055, 28.774999618530273","24.125, 58.11249923706055"
GPPL,14,30,14,1,1,0,23722,23.72,82.44999694824219,146.6999969482422
GPTINFRA,14,30,14,0,0,0,0,0.0,,
GRANULES,14,30,14,3,1,2,798,0.8,"9.354999542236328, 18.450000762939453, 157.3000030517578","7.139999866485596, 9.484999656677246, 281.79998779296875"
GRAPHITE,14,30,14,4,1,3,58120,58.12,"88.69999694824219, 104.0999984741211, 112.0999984741211, 637.3499755859375","78.75, 77.69999694824219, 412.04998779296875, 393.04998779296875"
GRASIM,14,30,14,2,1,1,11067,11.07,"427.6587219238281, 541.3029174804688","355.8229064941406, 830.248779296875"
GRAVITA,14,30,14,1,1,0,2331,2.33,80.3499984741211,89.19999694824219
GREAVESCOT,14,30,14,3,1,2,-6884,-6.88,"70.45999908447266, 130.0500030517578, 171.10000610351562","68.55000305175781, 129.89999389648438, 136.5500030517578"
GREENLAM,14,30,14,0,0,0,0,0.0,,
GREENPANEL,14,30,14,0,0,0,0,0.0,,
GREENPLY,14,30,14,2,1,1,574339,574.34,"9.872279167175293, 12.45584487915039","5.746106147766113, 256.8200378417969"
GREENPOWER,14,30,14,0,0,0,0,0.0,,
GRINDWELL,14,30,14,4,4,0,82071,82.07,"99.94999694824219, 188.3000030517578, 423.6000061035156, 688.0499877929688","116.4000015258789, 316.25, 456.20001220703125, 1900.949951171875"
GRINFRA,14,30,14,0,0,0,0,0.0,,
GRPLTD,14,30,14,0,0,0,0,0.0,,
GRSE,14,30,14,0,0,0,0,0.0,,
GSFC,14,30,14,4,1,3,-10466,-10.47,"52.04999923706055, 121.0999984741211, 131.0, 122.25","69.37999725341797, 67.05000305175781, 104.55000305175781, 119.0"
GSPL,14,30,14,2,1,1,26250,26.25,"91.25, 93.6500015258789","89.5, 174.4499969482422"
GSS,14,30,14,1,0,1,-12006,-12.01,54.29999923706055,35.099998474121094
GTLINFRA,14,30,14,1,0,1,-13402,-13.4,4.699999809265137,2.5999999046325684
GTPL,14,30,14,1,1,0,1882,1.88,133.8000030517578,145.0
GUFICBIO,14,30,14,2,2,0,109982,109.98,"20.200000762939453, 117.80000305175781","83.6500015258789, 186.39999389648438"
GUJALKALI,14,30,14,4,1,3,-8519,-8.52,"250.9499969482422, 215.39999389648438, 316.0, 750.75","149.6999969482422, 159.89999389648438, 506.5, 585.1500244140625"
GUJAPOLLO,14,30,14,2,0,2,-10151,-10.15,"203.0, 196.8000030517578","138.39999389648438, 190.5"
GUJGASLTD,14,30,14,1,1,0,22680,22.68,237.5500030517578,418.8500061035156
GULFOILLUB,14,30,14,0,0,0,0,0.0,,
GULFPETRO,14,30,14,1,1,0,46030,46.03,29.549999237060547,73.5999984741211
GULPOLY,14,30,14,1,1,0,36088,36.09,77.5,168.5833282470703
GVKPIL,14,30,14,1,0,1,-5128,-5.13,11.699999809265137,9.5
GVPTECH,14,30,14,0,0,0,0,0.0,,
HAL,14,30,14,0,0,0,0,0.0,,
HAPPSTMNDS,14,30,14,0,0,0,0,0.0,,
HARRMALAYA,14,30,14,2,1,1,2166,2.17,"85.1500015258789, 118.19999694824219","73.4000015258789, 137.4499969482422"
HATHWAY,14,30,14,1,1,0,5975,5.97,46.88999938964844,51.900001525878906
HATSUN,14,30,14,1,1,0,7448,7.45,711.021728515625,871.3280639648438
HAVELLS,14,30,14,2,1,1,264497,264.5,"61.32500076293945, 1105.550048828125","602.7999877929688, 1099.949951171875"
HBLPOWER,14,30,14,2,0,2,-15852,-15.85,"38.54999923706055, 50.45000076293945","25.850000381469727, 39.29999923706055"
HCC,14,30,14,2,0,2,-25526,-25.53,"35.61729431152344, 35.303287506103516","19.961833953857422, 19.916976928710938"
HCG,14,30,14,0,0,0,0,0.0,,
HCL-INSYS,14,30,14,1,1,0,0,0.0,64.5204849243164,64.5204849243164
HCLTECH,14,30,14,1,1,0,3758,3.76,89.5999984741211,102.2874984741211
HDFCAMC,14,30,14,0,0,0,0,0.0,,
HDFCBANK,14,30,14,1,1,0,128292,128.29,163.10499572753906,861.9000244140625
HDFCLIFE,14,30,14,0,0,0,0,0.0,,
HEG,14,30,14,4,1,3,106017,106.02,"370.04998779296875, 290.29998779296875, 279.8999938964844, 2266.0","202.3000030517578, 193.60000610351562, 1632.5999755859375, 1134.5"
HEIDELBERG,14,30,14,1,0,1,-2529,-2.53,68.80000305175781,64.19999694824219
HEMIPROP,14,30,14,0,0,0,0,0.0,,
HERANBA,14,30,14,0,0,0,0,0.0,,
HERCULES,14,30,14,1,0,1,-9883,-9.88,191.64999389648438,128.10000610351562
HERITGFOOD,14,30,14,1,1,0,97076,97.08,61.8043212890625,258.6273193359375
HEROMOTOCO,14,30,14,1,1,0,20237,20.24,872.2999877929688,1465.199951171875
HESTERBIO,14,30,14,0,0,0,0,0.0,,
HEUBACHIND,14,30,14,2,1,1,3820,3.82,"470.3999938964844, 813.3499755859375","565.1500244140625, 740.8499755859375"
HEXATRADEX,14,30,14,2,1,1,76443,76.44,"33.29999923706055, 40.20000076293945","28.950000762939453, 145.5500030517578"
HFCL,14,30,14,2,1,1,2463,2.46,"28.649999618530273, 45.29999923706055","19.75, 63.79999923706055"
HGINFRA,14,30,14,0,0,0,0,0.0,,
HGS,14,30,14,2,1,1,31929,31.93,"273.04998779296875, 451.67498779296875","212.6999969482422, 1029.699951171875"
HIKAL,14,30,14,2,1,1,2803,2.8,"61.11333465576172, 265.1499938964844","73.46666717529297, 239.0"
HIL,14,30,14,4,1,3,-1753,-1.75,"412.0, 655.4500122070312, 821.6500244140625, 3048.800048828125","335.8500061035156, 438.1499938964844, 1163.550048828125, 2843.64990234375"
HILTON,14,30,14,0,0,0,0,0.0,,
HIMATSEIDE,14,30,14,1,0,1,-13764,-13.76,268.45001220703125,148.10000610351562
HINDALCO,14,30,14,4,2,2,-3857,-3.86,"178.5, 164.1999969482422, 184.35000610351562, 364.3999938964844","150.60000610351562, 129.0, 208.5, 405.8999938964844"
HINDCOMPOS,14,30,14,3,2,1,41383,41.38,"134.48333740234375, 183.31666564941406, 315.54998779296875","147.23333740234375, 452.1499938964844, 269.8500061035156"
HINDCON,14,30,14,0,0,0,0,0.0,,
HINDCOPPER,14,30,14,1,0,1,-14180,-14.18,149.85000610351562,87.0999984741211
HINDMOTORS,14,30,14,0,0,0,0,0.0,,
HINDOILEXP,14,30,14,3,1,2,-3461,-3.46,"318.3999938964844, 64.69999694824219, 166.10000610351562","183.85000610351562, 96.0, 137.35000610351562"
HINDPETRO,14,30,14,1,1,0,54576,54.58,107.14444732666016,304.5
HINDUNILVR,14,30,14,0,0,0,0,0.0,,
HINDWAREAP,14,30,14,0,0,0,0,0.0,,
HIRECT,14,30,14,2,1,1,-2226,-2.23,"85.56251525878906, 96.75444030761719","57.0255241394043, 115.55000305175781"
HITECH,14,30,14,0,0,0,0,0.0,,
HITECHCORP,14,30,14,2,2,0,28507,28.51,"99.5, 144.3000030517578","155.5500030517578, 195.1999969482422"
HITECHGEAR,14,30,14,2,2,0,24597,24.6,"89.1500015258789, 197.5","101.8499984741211, 342.54998779296875"
HLEGLAS,14,30,14,0,0,0,0,0.0,,
HLVLTD,14,30,14,0,0,0,0,0.0,,
HMT,14,30,14,1,0,1,-3273,-3.27,30.700000762939453,26.5
HMVL,14,30,14,0,0,0,0,0.0,,
HOMEFIRST,14,30,14,0,0,0,0,0.0,,
HONAUT,14,30,14,1,0,1,-5090,-5.09,2399.199951171875,2020.25
HONDAPOWER,14,30,14,3,1,2,7950,7.95,"351.0, 649.0499877929688, 773.4500122070312","353.1499938964844, 397.25, 1305.0999755859375"
HPAL,14,30,14,0,0,0,0,0.0,,
HPL,14,30,14,0,0,0,0,0.0,,
HSCL,14,30,14,2,1,1,34610,34.61,"52.17499923706055, 46.70000076293945","42.75, 110.55000305175781"
HTMEDIA,14,30,14,2,0,2,-12608,-12.61,"118.8121566772461, 93.81352233886719","87.81568908691406, 76.82727813720703"
HUBTOWN,14,30,14,0,0,0,0,0.0,,
HUDCO,14,30,14,0,0,0,0,0.0,,
HUHTAMAKI,14,30,14,2,1,1,44742,44.74,"89.4000015258789, 320.1000061035156","239.35000610351562, 269.6499938964844"
IBREALEST,14,30,14,1,0,1,-12642,-12.64,151.3000030517578,89.30000305175781
IBULHSGFIN,14,30,14,0,0,0,0,0.0,,
ICEMAKE,14,30,14,0,0,0,0,0.0,,
ICICIBANK,14,30,14,2,1,1,-797,-0.8,"173.08181762695312, 302.6000061035156","158.77272033691406, 323.75"
ICICIGI,14,30,14,0,0,0,0,0.0,,
ICICIPRULI,14,30,14,1,0,1,-9277,-9.28,510.95001220703125,355.70001220703125
ICIL,14,30,14,1,0,1,-2456,-2.46,143.14999389648438,131.0500030517578
ICRA,14,30,14,2,1,1,-7731,-7.73,"880.2000122070312, 1485.550048828125","951.75, 1009.9000244140625"
IDBI,14,30,14,1,0,1,-12969,-12.97,156.4499969482422,89.0999984741211
IDEA,14,30,14,0,0,0,0,0.0,,
IDFC,14,30,14,2,0,2,-12874,-12.87,"83.25902557373047, 84.08917236328125","69.43949127197266, 63.45753860473633"
IDFCFIRSTB,14,30,14,0,0,0,0,0.0,,
IEX,14,30,14,0,0,0,0,0.0,,
IFBAGRO,14,30,14,4,1,3,31793,31.79,"87.25, 91.94999694824219, 209.4499969482422, 561.5499877929688","63.04999923706055, 67.9000015258789, 541.5999755859375, 519.0"
IFBIND,14,30,14,3,2,1,4217,4.22,"83.5, 263.45001220703125, 719.5","74.25, 288.95001220703125, 845.5999755859375"
IFCI,14,30,14,1,0,1,-11502,-11.5,13.949999809265137,8.649999618530273
IFGLEXPOR,14,30,14,3,2,1,4304,4.3,"62.400001525878906, 210.39999389648438, 371.04998779296875","86.9000015258789, 222.5500030517578, 253.85000610351562"
IGARASHI,14,30,14,4,0,4,-34810,-34.81,"63.49209213256836, 69.7211685180664, 500.5, 578.9000244140625","42.2242431640625, 50.45552444458008, 356.75, 410.29998779296875"
IGL,14,30,14,2,2,0,144559,144.56,"33.720001220703125, 71.7300033569336","43.70000076293945, 392.79998779296875"
IGPL,14,30,14,1,1,0,158441,158.44,64.0,399.6000061035156
IIFL,14,30,14,2,2,0,105151,105.15,"58.71057891845703, 302.54998779296875","255.319580078125, 340.1000061035156"
IIFLSEC,14,30,14,0,0,0,0,0.0,,
IITL,14,30,14,0,0,0,0,0.0,,
IL&FSENGG,14,30,14,0,0,0,0,0.0,,
IMAGICAA,14,30,14,0,0,0,0,0.0,,
IMFA,14,30,14,2,1,1,-13259,-13.26,"310.2749938964844, 238.89999389648438","170.97500610351562, 245.3000030517578"
IMPAL,14,30,14,2,1,1,114491,114.49,"118.66666412353516, 760.8499755859375","578.2000122070312, 705.9500122070312"
INCREDIBLE,14,30,14,0,0,0,0,0.0,,
INDBANK,14,30,14,2,0,2,-19616,-19.62,"13.25, 14.850000381469727","6.800000190734863, 11.600000381469727"
INDHOTEL,14,30,14,1,0,1,-575,-0.58,94.46991729736328,92.51880645751953
INDIACEM,14,30,14,2,0,2,-13690,-13.69,"111.55000305175781, 157.0500030517578","72.55000305175781, 141.75"
INDIAGLYCO,14,30,14,3,2,1,31685,31.68,"367.75, 134.14999389648438, 366.79998779296875","205.75, 262.54998779296875, 582.4000244140625"
INDIAMART,14,30,14,0,0,0,0,0.0,,
INDIANB,14,30,14,2,0,2,-9248,-9.25,"225.35000610351562, 272.25","189.0500030517578, 227.39999389648438"
INDIANHUME,14,30,14,2,1,1,61637,61.64,"79.48999786376953, 96.7249984741211","61.5, 312.54998779296875"
INDIGO,14,30,14,0,0,0,0,0.0,,
INDIGOPNTS,14,30,14,0,0,0,0,0.0,,
INDNIPPON,14,30,14,2,1,1,59078,59.08,"75.30357360839844, 125.19999694824219","74.92500305175781, 380.54998779296875"
INDOCO,14,30,14,2,0,2,-5518,-5.52,"57.7599983215332, 67.5999984741211","54.06666564941406, 58.150001525878906"
INDORAMA,14,30,14,2,0,2,-10961,-10.96,"42.599998474121094, 49.04999923706055","29.149999618530273, 47.20000076293945"
INDOSTAR,14,30,14,0,0,0,0,0.0,,
INDOTECH,14,30,14,2,0,2,-14976,-14.98,"188.5, 231.85000610351562","144.1999969482422, 171.9499969482422"
INDOTHAI,14,30,14,1,1,0,104050,104.05,49.5,219.10000610351562
INDOWIND,14,30,14,1,1,0,9679,9.68,7.010794162750244,9.199999809265137
INDRAMEDCO,14,30,14,1,1,0,1483,1.48,45.5,47.599998474121094
INDSWFTLAB,14,30,14,1,0,1,-8351,-8.35,76.19999694824219,56.54999923706055
INDTERRAIN,14,30,14,1,1,0,132161,132.16,29.389999389648438,156.89999389648438
INDUSINDBK,14,30,14,2,1,1,236301,236.3,"119.3499984741211, 147.89999389648438","54.04999923706055, 1425.0999755859375"
INDUSTOWER,14,30,14,0,0,0,0,0.0,,
INFIBEAM,14,30,14,1,0,1,-10094,-10.09,21.387500762939453,14.75
INFOBEAN,14,30,14,1,0,1,-6564,-6.56,85.4000015258789,66.30000305175781
INFY,14,30,14,3,1,2,2655,2.65,"325.13751220703125, 413.73748779296875, 682.5499877929688","292.8687438964844, 517.9249877929688, 641.5"
INGERRAND,14,30,14,2,0,2,-8702,-8.7,"409.95001220703125, 703.2999877929688","299.8500061035156, 680.0999755859375"
INOXWIND,14,30,14,0,0,0,0,0.0,,
INSECTICID,14,30,14,2,0,2,-17572,-17.57,"371.3555603027344, 413.3333435058594","224.8333282470703, 329.5333251953125"
INSPIRISYS,14,30,14,1,0,1,-1304,-1.3,42.5,41.099998474121094
INTELLECT,14,30,14,2,0,2,-13016,-13.02,"205.60000610351562, 740.0","182.39999389648438, 517.4000244140625"
INTENTECH,14,30,14,1,0,1,-1558,-1.56,63.45000076293945,64.19999694824219
INTLCONV,14,30,14,0,0,0,0,0.0,,
INVENTURE,14,30,14,0,0,0,0,0.0,,
IOB,14,30,14,0,0,0,0,0.0,,
IOC,14,30,14,2,1,1,21229,21.23,"56.70833206176758, 60.400001525878906","52.508331298828125, 108.19999694824219"
IOLCP,14,30,14,2,1,1,39662,39.66,"44.95000076293945, 170.0","28.600000381469727, 444.29998779296875"
IPCALAB,14,30,14,1,1,0,3090,3.09,113.67500305175781,127.1500015258789
IPL,14,30,14,0,0,0,0,0.0,,
IRB,14,30,14,1,0,1,-2096,-2.1,23.110000610351562,21.34000015258789
IRCON,14,30,14,0,0,0,0,0.0,,
IRCTC,14,30,14,0,0,0,0,0.0,,
IRFC,14,30,14,0,0,0,0,0.0,,
IRIS,14,30,14,0,0,0,0,0.0,,
IRISDOREME,14,30,14,0,0,0,0,0.0,,
ISEC,14,30,14,0,0,0,0,0.0,,
ISGEC,14,30,14,0,0,0,0,0.0,,
ISMTLTD,14,30,14,0,0,0,0,0.0,,
ITC,14,30,14,0,0,0,0,0.0,,
ITDC,14,30,14,0,0,0,0,0.0,,
ITDCEM,14,30,14,1,1,0,58320,58.32,43.400001525878906,126.0999984741211
ITI,14,30,14,2,0,2,-16948,-16.95,"29.049999237060547, 124.8499984741211","20.149999618530273, 94.30000305175781"
IVC,14,30,14,1,0,1,-13862,-13.86,31.350000381469727,17.100000381469727
IVP,14,30,14,2,1,1,35349,35.35,"60.099998474121094, 129.25","132.8000030517578, 119.05000305175781"
IWEL,14,30,14,0,0,0,0,0.0,,
IZMO,14,30,14,2,0,2,-8876,-8.88,"81.80000305175781, 76.1500015258789","61.79999923706055, 71.25"
J&KBANK,14,30,14,1,0,1,-3039,-3.04,75.625,67.55999755859375
JAGRAN,14,30,14,2,1,1,9718,9.72,"117.5999984741211, 119.69999694824219","109.5999984741211, 165.10000610351562"
JAGSNPHARM,14,30,14,1,1,0,20451,20.45,20.450000762939453,35.5
JAIBALAJI,14,30,14,1,0,1,-14548,-14.55,30.5,15.699999809265137
JAICORPLTD,14,30,14,1,0,1,-7049,-7.05,153.8000030517578,117.80000305175781
JAMNAAUTO,14,30,14,1,1,0,86538,86.54,14.40999984741211,56.0
JASH,14,30,14,0,0,0,0,0.0,,
JAYAGROGN,14,30,14,4,1,3,18346,18.35,"49.349998474121094, 70.82499694824219, 98.1500015258789, 290.6499938964844","39.775001525878906, 48.92499923706055, 246.10000610351562, 172.6999969482422"
JAYBARMARU,14,30,14,3,1,2,56497,56.5,"13.859999656677246, 21.799999237060547, 75.58999633789062","12.109999656677246, 70.9800033569336, 63.2599983215332"
JAYNECOIND,14,30,14,1,0,1,-14883,-14.88,41.29999923706055,22.549999237060547
JAYSREETEA,14,30,14,2,1,1,8739,8.74,"97.82499694824219, 97.6500015258789","136.8000030517578, 85.5999984741211"
JBCHEPHARM,14,30,14,1,0,1,-2260,-2.26,35.474998474121094,34.775001525878906
JBMA,14,30,14,2,1,1,-359,-0.36,"6.449999809265137, 110.37999725341797","5.610000133514404, 114.77999877929688"
JCHAC,14,30,14,1,0,1,-12888,-12.89,262.6000061035156,150.0
