Ticker,MA1,MA2,RSI,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
JETAIRWAYS,14,30,14,2,0,2,-24499,-24.5,"621.1500244140625, 679.7000122070312","353.6000061035156, 412.8500061035156"
JINDALPHOT,14,30,14,2,0,2,-24252,-24.25,"114.38176727294922, 118.81320190429688","82.42475891113281, 63.28094482421875"
JINDALPOLY,14,30,14,2,1,1,20495,20.5,"281.4563293457031, 373.8999938964844","176.41990661621094, 796.4500122070312"
JINDALSAW,14,30,14,2,0,2,-21450,-21.45,"212.39999389648438, 139.10000610351562","152.6999969482422, 78.80000305175781"
JINDALSTEL,14,30,14,1,1,0,3167,3.17,522.0416870117188,587.8499755859375
JINDRILL,14,30,14,0,0,0,0,0.0,,
JINDWORLD,14,30,14,1,1,0,60759,60.76,92.05000305175781,278.95001220703125
JISLDVREQS,14,30,14,2,0,2,-20729,-20.73,"72.8499984741211, 62.849998474121094","38.95000076293945, 49.150001525878906"
JISLJALEQS,14,30,14,1,0,1,-483,-0.48,166.1619110107422,162.23809814453125
JITFINFRA,14,30,14,1,1,0,53193,53.19,28.75,81.0999984741211
JKCEMENT,14,30,14,4,1,3,-20799,-20.8,"186.5500030517578, 252.0500030517578, 390.0, 1385.949951171875","114.4000015258789, 181.4499969482422, 478.3500061035156, 935.5499877929688"
JKIL,14,30,14,2,1,1,4912,4.91,"115.125, 160.4250030517578","80.94999694824219, 235.14999389648438"
JKLAKSHMI,14,30,14,4,1,3,-9973,-9.97,"71.9000015258789, 97.55000305175781, 212.89999389648438, 542.6500244140625","47.25, 60.70000076293945, 350.54998779296875, 420.25"
JKPAPER,14,30,14,2,1,1,1015,1.02,"48.773250579833984, 261.1499938964844","40.04999923706055, 322.45001220703125"
JKTYRE,14,30,14,3,0,3,-23325,-23.33,"39.06999969482422, 131.9499969482422, 130.3000030517578","20.530000686645508, 121.8499984741211, 101.69999694824219"
JMA,14,30,14,0,0,0,0,0.0,,
JMFINANCIL,14,30,14,1,0,1,-9866,-9.87,112.0,74.69999694824219
JPASSOCIAT,14,30,14,1,0,1,-15351,-15.35,29.399999618530273,14.75
JPOLYINVST,14,30,14,0,0,0,0,0.0,,
JPPOWER,14,30,14,0,0,0,0,0.0,,
JSL,14,30,14,2,1,1,4007,4.01,"72.19999694824219, 75.69999694824219","58.150001525878906, 99.80000305175781"
JSWENERGY,14,30,14,0,0,0,0,0.0,,
JSWHL,14,30,14,2,0,2,-16717,-16.72,"1729.75, 3848.85009765625","1021.0999755859375, 3116.550048828125"
JSWSTEEL,14,30,14,2,1,1,10549,10.55,"122.76000213623047, 167.52000427246094","88.33499908447266, 271.70001220703125"
JTEKTINDIA,14,30,14,2,1,1,13695,13.7,"21.149999618530273, 118.5999984741211","38.099998474121094, 76.69999694824219"
JTLIND,14,30,14,0,0,0,0,0.0,,
JUBLFOOD,14,30,14,1,1,0,44808,44.81,204.32000732421875,512.25
JUBLINDS,14,30,14,2,2,0,32541,32.54,"154.3000030517578, 215.6999969482422","214.1999969482422, 361.8999938964844"
JUBLINGREA,14,30,14,0,0,0,0,0.0,,
JUBLPHARMA,14,30,14,2,0,2,-15440,-15.44,"246.28680419921875, 668.9409790039062","168.13577270507812, 519.1500244140625"
JUSTDIAL,14,30,14,1,0,1,-8725,-8.72,944.4000244140625,661.5
JWL,14,30,14,0,0,0,0,0.0,,
JYOTHYLAB,14,30,14,1,1,0,38916,38.92,81.32499694824219,185.6999969482422
JYOTISTRUC,14,30,14,1,1,0,16425,16.43,6.300000190734863,9.649999618530273
KABRAEXTRU,14,30,14,3,2,1,81582,81.58,"51.07500076293945, 60.0, 130.64999389648438","39.599998474121094, 108.4000015258789, 412.45001220703125"
KAJARIACER,14,30,14,1,1,0,12485,12.48,824.7000122070312,1154.8499755859375
KALYANIFRG,14,30,14,2,0,2,-13015,-13.01,"257.0, 373.95001220703125","228.0, 275.95001220703125"
KALYANKJIL,14,30,14,0,0,0,0,0.0,,
KAMATHOTEL,14,30,14,2,0,2,-28282,-28.28,"139.75, 106.8499984741211","84.25, 47.04999923706055"
KAMDHENU,14,30,14,1,0,1,-10096,-10.1,16.471595764160156,11.222111701965332
KANORICHEM,14,30,14,2,2,0,12668,12.67,"49.349998474121094, 127.3499984741211","66.4000015258789, 123.69999694824219"
KANPRPLA,14,30,14,0,0,0,0,0.0,,
KANSAINER,14,30,14,1,1,0,188760,188.76,34.80833435058594,253.46665954589844
KAPSTON,14,30,14,0,0,0,0,0.0,,
KARURVYSYA,14,30,14,3,1,2,2837,2.84,"44.284690856933594, 97.19754028320312, 98.20542907714844","64.4369888305664, 71.40750122070312, 90.95454406738281"
KAYA,14,30,14,0,0,0,0,0.0,,
KCP,14,30,14,2,1,1,19891,19.89,"51.20000076293945, 143.25","97.9000015258789, 103.75"
KCPSUGIND,14,30,14,1,0,1,-7694,-7.69,23.0,17.399999618530273
KDDL,14,30,14,0,0,0,0,0.0,,
KEC,14,30,14,1,1,0,32737,32.74,119.80000305175781,244.9499969482422
KECL,14,30,14,0,0,0,0,0.0,,
KEI,14,30,14,1,1,0,240798,240.8,31.149999618530273,268.3500061035156
KELLTONTEC,14,30,14,1,0,1,-5470,-5.47,72.05000305175781,59.900001525878906
KERNEX,14,30,14,0,0,0,0,0.0,,
KESORAMIND,14,30,14,2,0,2,-16189,-16.19,"115.98745727539062, 78.9173812866211","101.06230926513672, 47.099998474121094"
KHADIM,14,30,14,0,0,0,0,0.0,,
KHAICHEM,14,30,14,0,0,0,0,0.0,,
KICL,14,30,14,3,1,2,7109,7.11,"693.7000122070312, 2379.75, 2054.699951171875","1184.800048828125, 1822.5, 1582.5"
KILITCH,14,30,14,0,0,0,0,0.0,,
KIMS,14,30,14,0,0,0,0,0.0,,
KINGFA,14,30,14,1,1,0,389503,389.5,41.2326545715332,575.75
KIOCL,14,30,14,1,0,1,-10436,-10.44,258.8500061035156,177.0500030517578
KIRIINDUS,14,30,14,1,0,1,-11229,-11.23,131.5,77.9000015258789
KIRLOSBROS,14,30,14,1,0,1,-3357,-3.36,252.5500030517578,228.0500030517578
KIRLOSENG,14,30,14,2,0,2,-8442,-8.44,"167.0, 330.04998779296875","155.4499969482422, 261.45001220703125"
KIRLOSIND,14,30,14,3,2,1,34458,34.46,"166.4499969482422, 379.70001220703125, 610.5499877929688","250.60000610351562, 310.0, 1089.949951171875"
KITEX,14,30,14,0,0,0,0,0.0,,
KKCL,14,30,14,1,1,0,17217,17.22,63.38999938964844,99.61000061035156
KMSUGAR,14,30,14,1,0,1,-17870,-17.87,4.699999809265137,2.0999999046325684
KNRCON,14,30,14,1,1,0,90063,90.06,22.079999923706055,89.125
KOKUYOCMLN,14,30,14,1,1,0,3553,3.55,71.75,80.6500015258789
KOLTEPATIL,14,30,14,3,0,3,-27721,-27.72,"112.55000305175781, 253.0500030517578, 325.6000061035156","55.849998474121094, 230.6999969482422, 217.4499969482422"
KOPRAN,14,30,14,4,2,2,-3816,-3.82,"32.0, 31.950000762939453, 90.9000015258789, 130.4499969482422","22.399999618530273, 42.04999923706055, 55.04999923706055, 158.1999969482422"
KOTAKBANK,14,30,14,0,0,0,0,0.0,,
KOTARISUG,14,30,14,2,0,2,-11048,-11.05,"10.0, 14.050000190734863","6.949999809265137, 11.899999618530273"
KOTHARIPET,14,30,14,2,1,1,7059,7.06,"28.700000762939453, 28.899999618530273","7.900000095367432, 56.45000076293945"
KOTHARIPRO,14,30,14,3,1,2,-3835,-3.83,"120.06666564941406, 133.03334045410156, 106.69999694824219","85.95555877685547, 161.85000610351562, 101.0"
KPIGREEN,14,30,14,0,0,0,0,0.0,,
KPITTECH,14,30,14,0,0,0,0,0.0,,
KPRMILL,14,30,14,1,0,1,-7369,-7.37,14.649999618530273,11.114999771118164
KRBL,14,30,14,1,0,1,-5654,-5.65,21.75,17.200000762939453
KRISHANA,14,30,14,0,0,0,0,0.0,,
KRITI,14,30,14,0,0,0,0,0.0,,
KRITIKA,14,30,14,1,0,1,-7760,-7.76,4.1366658210754395,3.0
KRSNAA,14,30,14,0,0,0,0,0.0,,
KSB,14,30,14,0,0,0,0,0.0,,
KSCL,14,30,14,0,0,0,0,0.0,,
KSL,14,30,14,2,1,1,48884,48.88,"103.0999984741211, 317.54998779296875","279.8500061035156, 281.6000061035156"
KSOLVES,14,30,14,0,0,0,0,0.0,,
KTKBANK,14,30,14,2,0,2,-15885,-15.88,"121.44805908203125, 127.90908813476562","78.98176574707031, 104.45454406738281"
KUANTUM,14,30,14,0,0,0,0,0.0,,
L&TFH,14,30,14,1,1,0,10237,10.24,90.17455291748047,120.54277801513672
LAGNAM,14,30,14,1,1,0,23933,23.93,28.5,49.400001525878906
LALPATHLAB,14,30,14,0,0,0,0,0.0,,
LAOPALA,14,30,14,1,1,0,1501871,1501.87,4.505000114440918,223.64999389648438
LATENTVIEW,14,30,14,0,0,0,0,0.0,,
LAURUSLABS,14,30,14,1,1,0,36624,36.62,186.64999389648438,417.45001220703125
LAXMIMACH,14,30,14,1,1,0,8134,8.13,4237.9501953125,5375.9501953125
LEMONTREE,14,30,14,0,0,0,0,0.0,,
LGBBROSLTD,14,30,14,2,2,0,20400,20.4,"149.1374969482422, 313.0","206.64999389648438, 405.6499938964844"
LGBFORGE,14,30,14,3,2,1,18555,18.55,"3.7329959869384766, 4.650000095367432, 13.050000190734863","4.764482021331787, 7.949999809265137, 8.899999618530273"
LGHL,14,30,14,0,0,0,0,0.0,,
LIBERTSHOE,14,30,14,2,1,1,-4744,-4.74,"155.10000610351562, 241.4499969482422","168.60000610351562, 186.4499969482422"
LICHSGFIN,14,30,14,2,1,1,1393,1.39,"68.9800033569336, 362.04998779296875","39.029998779296875, 534.9500122070312"
LIKHITHA,14,30,14,0,0,0,0,0.0,,
LINC,14,30,14,0,0,0,0,0.0,,
LINCOLN,14,30,14,0,0,0,0,0.0,,
LINDEINDIA,14,30,14,3,2,1,10761,10.76,"188.5, 441.3999938964844, 437.1000061035156","285.29998779296875, 323.1499938964844, 485.29998779296875"
LODHA,14,30,14,0,0,0,0,0.0,,
LOKESHMACH,14,30,14,1,1,0,21308,21.31,39.400001525878906,65.69999694824219
LT,14,30,14,0,0,0,0,0.0,,
LTIM,14,30,14,0,0,0,0,0.0,,
LTTS,14,30,14,1,1,0,8442,8.44,2567.699951171875,3335.89990234375
LUMAXIND,14,30,14,0,0,0,0,0.0,,
LUMAXTECH,14,30,14,2,2,0,48519,48.52,"22.649999618530273, 52.029998779296875","29.049999237060547, 122.94999694824219"
LUPIN,14,30,14,0,0,0,0,0.0,,
LUXIND,14,30,14,1,1,0,4335,4.33,1732.199951171875,2006.3499755859375
LXCHEM,14,30,14,0,0,0,0,0.0,,
LYKALABS,14,30,14,2,2,0,115224,115.22,"18.0, 41.29999923706055","61.54999923706055, 103.05000305175781"
M&M,14,30,14,2,1,1,3663,3.66,"270.2124938964844, 751.0999755859375","326.29998779296875, 680.0499877929688"
M&MFIN,14,30,14,2,1,1,62605,62.61,"45.45903396606445, 222.1127471923828","150.68670654296875, 164.7707061767578"
MAANALU,14,30,14,1,1,0,58541,58.54,3.875,11.368749618530273
MACPOWER,14,30,14,0,0,0,0,0.0,,
MADRASFERT,14,30,14,1,0,1,-11266,-11.27,27.950000762939453,17.649999618530273
MAGADSUGAR,14,30,14,0,0,0,0,0.0,,
MAGNUM,14,30,14,0,0,0,0,0.0,,
MAHABANK,14,30,14,2,0,2,-12643,-12.64,"55.400001525878906, 24.049999237060547","51.0, 15.550000190734863"
MAHAPEXLTD,14,30,14,0,0,0,0,0.0,,
MAHEPC,14,30,14,0,0,0,0,0.0,,
MAHLIFE,14,30,14,1,0,1,-5612,-5.61,167.14999389648438,136.0
MAHLOG,14,30,14,1,0,1,-8389,-8.39,551.9500122070312,403.3500061035156
MAHSCOOTER,14,30,14,3,1,2,94504,94.5,"329.95001220703125, 446.5, 4653.9501953125","300.0, 2050.449951171875, 3659.10009765625"
MAHSEAMLES,14,30,14,2,1,1,3011,3.01,"196.8000030517578, 170.5","168.3249969482422, 214.02499389648438"
MAITHANALL,14,30,14,2,2,0,128802,128.8,"93.67500305175781, 789.75","491.8999938964844, 800.0"
MANAKCOAT,14,30,14,1,1,0,13854,13.85,11.800000190734863,16.700000762939453
MANAKSIA,14,30,14,0,0,0,0,0.0,,
MANAKSTEEL,14,30,14,0,0,0,0,0.0,,
MANALIPETC,14,30,14,2,2,0,46044,46.04,"14.100000381469727, 64.3499984741211","33.599998474121094, 77.19999694824219"
MANAPPURAM,14,30,14,0,0,0,0,0.0,,
MANGCHEFER,14,30,14,1,0,1,-3494,-3.49,82.30000305175781,73.30000305175781
MANGLMCEM,14,30,14,4,0,4,-37231,-37.23,"174.35000610351562, 174.6999969482422, 245.85000610351562, 455.29998779296875","114.30000305175781, 121.1500015258789, 194.8000030517578, 270.1499938964844"
MANINDS,14,30,14,1,0,1,-11328,-11.33,121.75,75.05000305175781
MANINFRA,14,30,14,0,0,0,0,0.0,,
MANORG,14,30,14,0,0,0,0,0.0,,
MAPMYINDIA,14,30,14,0,0,0,0,0.0,,
MARALOVER,14,30,14,1,1,0,9697,9.7,38.349998474121094,49.20000076293945
MARATHON,14,30,14,0,0,0,0,0.0,,
MARICO,14,30,14,2,2,0,216292,216.29,"42.43098449707031, 411.45001220703125","341.6000061035156, 479.79998779296875"
MARINE,14,30,14,0,0,0,0,0.0,,
MARKSANS,14,30,14,2,1,1,178860,178.86,"4.800000190734863, 50.900001525878906","34.849998474121094, 45.5"
MARUTI,14,30,14,2,0,2,-14624,-14.62,"1701.4000244140625, 1581.5999755859375","1230.1500244140625, 1243.550048828125"
MASFIN,14,30,14,0,0,0,0,0.0,,
MASTEK,14,30,14,2,2,0,39913,39.91,"284.8999938964844, 860.75","376.29998779296875, 1741.25"
MATRIMONY,14,30,14,1,0,1,-5661,-5.66,819.1500244140625,670.75
MAWANASUG,14,30,14,2,1,1,65595,65.59,"17.600000381469727, 100.3499984741211","58.79999923706055, 84.80000305175781"
MAXHEALTH,14,30,14,0,0,0,0,0.0,,
MAXIND,14,30,14,0,0,0,0,0.0,,
MAYURUNIQ,14,30,14,1,0,1,-2366,-2.37,454.5,420.04998779296875
MAZDA,14,30,14,1,0,1,-14236,-14.24,453.0,244.75
MAZDOCK,14,30,14,0,0,0,0,0.0,,
MBAPL,14,30,14,1,1,0,337307,337.31,19.25,230.5
MBLINFRA,14,30,14,1,0,1,-1236,-1.24,170.02499389648438,162.85000610351562
MCDOWELL-N,14,30,14,4,1,3,-5679,-5.68,"277.0, 368.0199890136719, 658.3900146484375, 853.0999755859375","221.4199981689453, 497.69000244140625, 514.2999877929688, 740.5999755859375"
MCLEODRUSS,14,30,14,0,0,0,0,0.0,,
MCX,14,30,14,1,1,0,2570,2.57,1168.050048828125,1272.25
MEDICAMEQ,14,30,14,0,0,0,0,0.0,,
MEDPLUS,14,30,14,0,0,0,0,0.0,,
MEGASOFT,14,30,14,1,0,1,-7317,-7.32,14.021158218383789,10.684798240661621
MENONBE,14,30,14,0,0,0,0,0.0,,
METROBRAND,14,30,14,0,0,0,0,0.0,,
METROPOLIS,14,30,14,0,0,0,0,0.0,,
MFSL,14,30,14,0,0,0,0,0.0,,
MGEL,14,30,14,0,0,0,0,0.0,,
MGL,14,30,14,0,0,0,0,0.0,,
MHRIL,14,30,14,0,0,0,0,0.0,,
MICEL,14,30,14,0,0,0,0,0.0,,
MIDHANI,14,30,14,0,0,0,0,0.0,,
MINDACORP,14,30,14,0,0,0,0,0.0,,
MINDTECK,14,30,14,0,0,0,0,0.0,,
MIRCELECTR,14,30,14,2,0,2,-12956,-12.96,"10.550000190734863, 20.049999237060547","8.949999809265137, 13.850000381469727"
MIRZAINT,14,30,14,1,0,1,-10519,-10.52,159.75,103.55000305175781
MITCON,14,30,14,0,0,0,0,0.0,,
MKPL,14,30,14,1,1,0,292676,292.68,0.9111109972000122,9.850000381469727
MMFL,14,30,14,3,3,0,40992,40.99,"40.599998474121094, 86.125, 323.3999938964844","41.54999923706055, 196.02499389648438, 348.29998779296875"
MMP,14,30,14,1,0,1,-4580,-4.58,149.89999389648438,126.0999984741211
MMTC,14,30,14,1,0,1,-4661,-4.66,40.849998474121094,34.45000076293945
MODIRUBBER,14,30,14,1,0,1,-10939,-10.94,95.69999694824219,54.599998474121094
MODISONLTD,14,30,14,0,0,0,0,0.0,,
MOIL,14,30,14,2,0,2,-11451,-11.45,"175.875, 192.25","160.8000030517578, 140.10000610351562"
MOL,14,30,14,0,0,0,0,0.0,,
MOLDTECH,14,30,14,0,0,0,0,0.0,,
MOLDTKPAC,14,30,14,1,1,0,26763,26.76,445.54998779296875,844.9500122070312
MONTECARLO,14,30,14,1,1,0,23162,23.16,351.5,623.9000244140625
MOREPENLAB,14,30,14,1,1,0,80094,80.09,5.150000095367432,19.0
MOTHERSON,14,30,14,4,3,1,49176,49.18,"7.687847137451172, 15.988240242004395, 63.787010192871094, 87.98946380615234","8.211343765258789, 41.255733489990234, 70.16206359863281, 72.66666412353516"
MOTILALOFS,14,30,14,3,1,2,45904,45.9,"223.89999389648438, 943.0999755859375, 1788.4000244140625","776.2000122070312, 726.0, 554.9249877929688"
MPHASIS,14,30,14,2,1,1,694,0.69,"666.9000244140625, 1539.949951171875","431.5, 2087.64990234375"
MPSLTD,14,30,14,0,0,0,0,0.0,,
MRF,14,30,14,1,1,0,218577,218.58,6784.35009765625,61289.19921875
MRPL,14,30,14,1,0,1,-11315,-11.31,82.05000305175781,52.099998474121094
MSPL,14,30,14,0,0,0,0,0.0,,
MSTCLTD,14,30,14,0,0,0,0,0.0,,
MTARTECH,14,30,14,0,0,0,0,0.0,,
MTNL,14,30,14,0,0,0,0,0.0,,
MUKANDLTD,14,30,14,2,0,2,-11028,-11.03,"41.95000076293945, 68.05000305175781","33.04999923706055, 58.20000076293945"
MUNJALAU,14,30,14,2,1,1,20821,20.82,"9.895000457763672, 38.599998474121094","17.924999237060547, 33.724998474121094"
MUNJALSHOW,14,30,14,1,1,0,10020,10.02,113.94999694824219,150.5
MURUDCERA,14,30,14,1,0,1,-5293,-5.29,22.950000762939453,18.549999237060547
MUTHOOTCAP,14,30,14,0,0,0,0,0.0,,
MUTHOOTFIN,14,30,14,0,0,0,0,0.0,,
NACLIND,14,30,14,0,0,0,0,0.0,,
NAGAFERT,14,30,14,1,0,1,-4768,-4.77,9.75,8.149999618530273
NAHARCAP,14,30,14,2,1,1,19374,19.37,"82.69999694824219, 125.0","53.54999923706055, 245.0500030517578"
NAHARINDUS,14,30,14,3,1,2,-524,-0.52,"54.900001525878906, 114.25, 59.75","44.0, 87.5, 84.8499984741211"
NAHARPOLY,14,30,14,2,2,0,85280,85.28,"32.75, 65.44999694824219","52.150001525878906, 213.4499969482422"
NAHARSPING,14,30,14,1,1,0,21556,21.56,142.25,249.0
NAM-INDIA,14,30,14,0,0,0,0,0.0,,
NATCOPHARM,14,30,14,2,1,1,802458,802.46,"26.65999984741211, 900.4000244140625","751.5, 756.1500244140625"
NATHBIOGEN,14,30,14,1,1,0,39882,39.88,162.35000610351562,373.25
NATIONALUM,14,30,14,2,0,2,-8627,-8.63,"75.05000305175781, 78.3499984741211","61.54999923706055, 70.19999694824219"
NAUKRI,14,30,14,1,1,0,17537,17.54,446.0,700.0999755859375
NAVA,14,30,14,2,0,2,-7338,-7.34,"186.75, 125.19999694824219","145.77499389648438, 119.4000015258789"
NAVINFLUOR,14,30,14,2,2,0,214791,214.79,"114.29000091552734, 1006.9500122070312","629.0, 3766.699951171875"
NAVKARCORP,14,30,14,0,0,0,0,0.0,,
NAVNETEDUL,14,30,14,3,3,0,4189,4.19,"51.20000076293945, 75.5, 124.05000305175781","51.599998474121094, 83.44999694824219, 127.25"
NAZARA,14,30,14,0,0,0,0,0.0,,
NBCC,14,30,14,0,0,0,0,0.0,,
NBIFIN,14,30,14,0,0,0,0,0.0,,
NCC,14,30,14,0,0,0,0,0.0,,
NCLIND,14,30,14,4,1,3,73370,73.37,"49.400001525878906, 39.150001525878906, 184.64999389648438, 246.6999969482422","35.29999923706055, 163.89999389648438, 177.0500030517578, 184.8000030517578"
NDGL,14,30,14,0,0,0,0,0.0,,
NDL,14,30,14,1,0,1,-3332,-3.33,26.700000762939453,22.950000762939453
NDRAUTO,14,30,14,0,0,0,0,0.0,,
NDTV,14,30,14,0,0,0,0,0.0,,
NECCLTD,14,30,14,0,0,0,0,0.0,,
NECLIFE,14,30,14,2,0,2,-11400,-11.4,"41.599998474121094, 36.79999923706055","26.75, 36.150001525878906"
NELCAST,14,30,14,2,1,1,11281,11.28,"30.950000762939453, 74.25","47.45000076293945, 59.0"
NELCO,14,30,14,3,1,2,-16577,-16.58,"134.14999389648438, 87.75, 512.9000244140625","71.0, 78.55000305175781, 517.4500122070312"
NEOGEN,14,30,14,0,0,0,0,0.0,,
NESCO,14,30,14,1,0,1,-9890,-9.89,755.0499877929688,489.1499938964844
NEULANDLAB,14,30,14,1,1,0,632,0.63,1031.300048828125,1062.75
NEWGEN,14,30,14,1,0,1,-13541,-13.54,318.79998779296875,178.8000030517578
NFL,14,30,14,2,0,2,-16763,-16.76,"124.8499984741211, 54.099998474121094","86.25, 41.29999923706055"
NH,14,30,14,0,0,0,0,0.0,,
NHPC,14,30,14,1,0,1,-1811,-1.81,28.149999618530273,26.5
NIACL,14,30,14,0,0,0,0,0.0,,
NIITLTD,14,30,14,1,1,0,13771,13.77,51.150001525878906,73.3499984741211
NILAINFRA,14,30,14,0,0,0,0,0.0,,
NILASPACES,14,30,14,0,0,0,0,0.0,,
NILKAMAL,14,30,14,3,1,2,89771,89.77,"257.0, 380.1499938964844, 1950.75","234.14999389648438, 1592.9000244140625, 1919.0999755859375"
NIPPOBATRY,14,30,14,2,1,1,5778,5.78,"308.125, 376.70001220703125","452.75, 330.1499938964844"
NITCO,14,30,14,0,0,0,0,0.0,,
NITINSPIN,14,30,14,0,0,0,0,0.0,,
NITIRAJ,14,30,14,0,0,0,0,0.0,,
NLCINDIA,14,30,14,2,0,2,-26313,-26.31,"235.14999389648438, 107.3499984741211","83.94999694824219, 83.75"
NMDC,14,30,14,1,0,1,-12518,-12.52,140.0082244873047,83.1671142578125
NOCIL,14,30,14,3,2,1,141486,141.49,"43.20000076293945, 22.600000381469727, 184.4499969482422","26.649999618530273, 133.35000610351562, 208.89999389648438"
NOIDATOLL,14,30,14,1,0,1,-5859,-5.86,32.25,24.950000762939453
NRAIL,14,30,14,1,0,1,-9269,-9.27,323.25,216.5500030517578
NRBBEARING,14,30,14,3,1,2,7206,7.21,"45.32500076293945, 62.79999923706055, 172.6999969482422","38.25, 111.80000305175781, 102.44999694824219"
NSIL,14,30,14,1,0,1,-5587,-5.59,809.75,631.9500122070312
NTPC,14,30,14,0,0,0,0,0.0,,
NUCLEUS,14,30,14,2,1,1,-5180,-5.18,"315.79998779296875, 555.5499877929688","338.3500061035156, 414.20001220703125"
NURECA,14,30,14,0,0,0,0,0.0,,
NUVOCO,14,30,14,0,0,0,0,0.0,,
NYKAA,14,30,14,0,0,0,0,0.0,,
OAL,14,30,14,0,0,0,0,0.0,,
OBEROIRLTY,14,30,14,0,0,0,0,0.0,,
OCCL,14,30,14,0,0,0,0,0.0,,
OFSS,14,30,14,3,0,3,-11107,-11.11,"2161.199951171875, 4182.64990234375, 3651.5","1816.0, 3623.75, 3293.85009765625"
OIL,14,30,14,1,0,1,-5047,-5.05,304.3000793457031,251.40005493164062
OLECTRA,14,30,14,1,1,0,245485,245.48,18.100000381469727,166.25
OMAXAUTO,14,30,14,1,0,1,-10679,-10.68,61.04999923706055,40.20000076293945
OMAXE,14,30,14,0,0,0,0,0.0,,
OMINFRAL,14,30,14,0,0,0,0,0.0,,
ONEPOINT,14,30,14,0,0,0,0,0.0,,
ONGC,14,30,14,0,0,0,0,0.0,,
ONMOBILE,14,30,14,2,2,0,11894,11.89,"73.55000305175781, 68.05000305175781","81.9000015258789, 90.0999984741211"
ONWARDTEC,14,30,14,0,0,0,0,0.0,,
OPTIEMUS,14,30,14,1,1,0,15412,15.41,133.3000030517578,205.8000030517578
ORBTEXP,14,30,14,1,1,0,5547,5.55,119.5,141.25
ORCHPHARMA,14,30,14,1,1,0,161304,161.3,42.5,273.3999938964844
ORICONENT,14,30,14,1,0,1,-6236,-6.24,32.70000076293945,26.600000381469727
ORIENTBELL,14,30,14,2,2,0,53178,53.18,"106.05000305175781, 275.1499938964844","215.8000030517578, 470.6499938964844"
ORIENTCEM,14,30,14,1,0,1,-5793,-5.79,136.8000030517578,111.30000305175781
ORIENTELEC,14,30,14,0,0,0,0,0.0,,
ORIENTHOT,14,30,14,0,0,0,0,0.0,,
ORIENTPPR,14,30,14,0,0,0,0,0.0,,
ORISSAMINE,14,30,14,0,0,0,0,0.0,,
OSIAHYPER,14,30,14,1,1,0,8301,8.3,22.809375762939453,28.100000381469727
OSWALAGRO,14,30,14,0,0,0,0,0.0,,
OSWALGREEN,14,30,14,0,0,0,0,0.0,,
OSWALSEEDS,14,30,14,0,0,0,0,0.0,,
PAGEIND,14,30,14,1,1,0,8453,8.45,29660.599609375,37647.19921875
PAISALO,14,30,14,3,0,3,-9768,-9.77,"16.137500762939453, 15.125, 34.8224983215332","16.375, 13.082500457763672, 29.600000381469727"
PANACEABIO,14,30,14,1,0,1,-6400,-6.4,239.5500030517578,189.1999969482422
PANAMAPET,14,30,14,1,1,0,4634,4.63,21.288888931274414,24.333332061767578
PANSARI,14,30,14,1,1,0,44032,44.03,28.25,71.0
PAR,14,30,14,0,0,0,0,0.0,,
PARACABLES,14,30,14,0,0,0,0,0.0,,
PARAGMILK,14,30,14,0,0,0,0,0.0,,
PARAS,14,30,14,0,0,0,0,0.0,,
PARSVNATH,14,30,14,1,0,1,-7100,-7.1,10.350000381469727,8.350000381469727
PASUPTAC,14,30,14,0,0,0,0,0.0,,
PATANJALI,14,30,14,0,0,0,0,0.0,,
PATELENG,14,30,14,0,0,0,0,0.0,,
PAVNAIND,14,30,14,0,0,0,0,0.0,,
PAYTM,14,30,14,0,0,0,0,0.0,,
PCBL,14,30,14,1,0,1,-13267,-13.27,14.46500015258789,8.274999618530273
PCJEWELLER,14,30,14,0,0,0,0,0.0,,
PDMJEPAPER,14,30,14,0,0,0,0,0.0,,
PDSL,14,30,14,1,0,1,-3615,-3.61,59.15999984741211,49.880001068115234
PEL,14,30,14,2,0,2,-12776,-12.78,"224.32225036621094, 1514.4683837890625","207.660888671875, 961.9647216796875"
PENIND,14,30,14,2,0,2,-8458,-8.46,"41.04999923706055, 70.05000305175781","40.75, 50.349998474121094"
PENINLAND,14,30,14,1,0,1,-11424,-11.42,33.45000076293945,20.299999237060547
PERSISTENT,14,30,14,1,1,0,36847,36.85,138.41250610351562,303.8500061035156
PETRONET,14,30,14,2,1,1,20103,20.1,"51.95000076293945, 94.0","28.399999618530273, 199.6999969482422"
PFC,14,30,14,1,0,1,-2384,-2.38,100.45999908447266,92.63999938964844
PFIZER,14,30,14,2,2,0,33299,33.3,"957.4000244140625, 2278.85009765625","1101.0, 4529.75"
PFOCUS,14,30,14,1,0,1,-11344,-11.34,68.25,43.099998474121094
PFS,14,30,14,1,1,0,2487,2.49,32.54999923706055,34.650001525878906
PGEL,14,30,14,0,0,0,0,0.0,,
PGHH,14,30,14,2,2,0,32481,32.48,"896.1500244140625, 12919.099609375","1852.199951171875, 13339.650390625"
PGHL,14,30,14,3,2,1,114280,114.28,"548.9500122070312, 760.3499755859375, 1043.0","598.0499877929688, 722.5, 5058.75"
PGIL,14,30,14,0,0,0,0,0.0,,
PHOENIXLTD,14,30,14,2,1,1,4201,4.2,"252.14999389648438, 413.3999938964844","189.5500030517578, 570.2999877929688"
